OCE122,OCESN,Tours Loches,2
OCESN-87571455-87571000,OCESN,Reignac - Tours,2
OCE705740,OCESN,PAZ - ORL,2
OCESN-87547000-87574558,OCESN,Paris-Austerlitz - Vendôme,2
OCE124,OCESN,Tours Vendôme Châteaudun (Voves - Chartres) Paris Austerlitz,2
OCESN-87545756-87547000,OCESN,Châteaudun - Paris-Austerlitz,2
OCE8627,OCESN,Dijon - Tours,2
OCE645595,OCESN,Commentry / Montluçon / Vierzon,2
OCESN-87576207-87641001,OCESN,Bourges - Montluçon-Ville,2
OCE705739,OCESN,Orléans - Nevers,2
OCE125,OCESN,Orleans-Vierzon-Chateauroux- Argenton-Limoges,2
OCESN-87641001-87641357,OCESN,Montluçon-Ville - Vallon-en-Sully,2
OCE68622,OCESN,Droué - Chartres - Courtalain,2
OCESN-87394452-87394007,OCESN,Brou - Chartres,2
OCESN-87394007-87394494,OCESN,Chartres - Courtalain-St-Pellerin,2
OCESN-87394007-87545707,OCESN,Chartres - Voves,2
OCE669681,OCESN,Le Mans - Nogent,2
OCE76,OCESN,Poitiers - Châtellerault,2
OCE79,OCESN,Poitiers - Angoulême,2
OCE80,OCESN,Poitiers - La Rochelle,2
OCESN-87485003-87575001,OCESN,La Rochelle-Ville - Poitiers,2
OCESN-87486019-87571000,OCESN,La Roche-sur-Yon - Tours,2
OCE89,OCESN,Royan - Niort,2
OCESN-87485300-87491001,OCESN,Niort - Saintes,2
OCESN-87485300-87491803,OCESN,Niort - Royan,2
OCE85,OCESN,La Rochelle - Angoulême,2
OCE629119,OCESN,Angoulême - Bordeaux,2
OCESN-87583005-87581009,OCESN,Angoulême - Bordeaux-St-Jean,2
OCE629097,OCESN,Brive - Périgeux - Bordeaux,2
OCE725952,OCESN,BORDEAUX-PERIGUEUX-BRIVE-TULLE,2
OCESN-87581009-87594499,OCESN,Bordeaux-St-Jean - Tulle,2
OCESN-87581009-87595009,OCESN,Bordeaux-St-Jean - Périgueux,2
OCESN-87594382-87595009,OCESN,Condat-le-Lardin - Périgueux,2
OCESN-87595298-87595009,OCESN,Mussidan - Périgueux,2
OCESN-87584268-87581009,OCESN,Bergerac - Bordeaux-St-Jean,2
OCESN-87581009-87595827,OCESN,Bordeaux-St-Jean - Sarlat,2
OCE629106,OCESN,Périgueux - Agen,2
OCESN-87586008-87586453,OCESN,Agen - Monsempron-Libos,2
OCESN-87586008-87592006,OCESN,Agen - Limoges-Bénédictins,2
OCESN-87595751-87595009,OCESN,Le Buisson - Périgueux,2
OCESN-87595751-87586453,OCESN,Le Buisson - Monsempron-Libos,2
OCESN-87581009-87671016,OCESN,Bordeaux-St-Jean - Mont-de-Marsan,2
OCESN-87581009-87673103,OCESN,Bordeaux-St-Jean - Morcenx,2
OCESN-87581009-87581256,OCESN,Bordeaux-St-Jean - Pauillac,2
OCESN-87581314-87581751,OCESN,Lesparre - Pessac,2
OCESN-87581009-87581389,OCESN,Bordeaux-St-Jean - Le-Verdon,2
OCESN-87581009-87581199,OCESN,Bordeaux-St-Jean - Macau,2
OCESN-87581199-87581751,OCESN,Macau - Pessac,2
OCESN-87581009-87673202,OCESN,Bordeaux-St-Jean - Dax,2
OCESN-87673004-87671008,OCESN,Bayonne - Tarbes,2
OCE629115,OCESN,Tarbes - Pau - Bayonne,2
OCESN-87672006-87671008,OCESN,Pau - Tarbes,2
OCESN-87673004-87673723,OCESN,Bayonne - St-Jean-Pied-de-Port,2
OCESN-87672774-87672006,OCESN,Bedous - Pau,2
OCESN-87691949-87672006,OCESN,Bidos - Pau,2
OCE116623,OCESN,LIMOGES - POITIERS,2
OCESN-87583005-87592006,OCESN,Angoulême - Limoges-Bénédictins,2
OCESN-87592006-87592824,OCESN,Limoges-Bénédictins - St-Yrieix-la-Perche,2
OCE104648,OCESN,LIMOGES - ST YRIEIX - BRIVE,2
OCESN-87594002-87594093,OCESN,Brive-la-Gaillarde - Ussel,2
OCESN-87592006-87594093,OCESN,Limoges-Bénédictins - Ussel,2
OCE104653,OCESN,LIMOGES - EYMOUTIERS - USSEL - CLERMONT FD,2
OCE104651,OCESN,LIMOGES -GUERET - MONTLUCON,2
OCE136641,OCESN,Limoges - Felletin - Montluçon,2
OCESN-87594002-87594275,OCESN,Brive-la-Gaillarde - Meymac,2
OCESN-87594499-87594093,OCESN,Tulle - Ussel,2
OCE645564,OCESN,CHATEAUROUX - ST SEBASTIEN - LIMOGES,2
OCE104649,OCESN,LIMOGES - UZERCHE - BRIVE,2
OCESN-87613422-87611004,OCESN,Rodez - Toulouse-Matabiau,2
OCE4624,OCESN,Rodez / Millau / Tournemire-Roquefort,2
OCESN-87594002-87613422,OCESN,Brive-la-Gaillarde - Rodez,2
OCESN-87594002-87613109,OCESN,Brive-la-Gaillarde - Capdenac,2
OCESN-87613091-87613422,OCESN,Figeac - Rodez,2
OCE4618,OCESN,Toulouse / Auch,2
OCE4627,OCESN,Toulouse / Narbonne / Nimes / Cerbère,2
OCE645731,OCESN,Toulouse / Figeac,2
OCE645732,OCESN,Toulouse / Figeac / Aurillac,2
OCESN-87734251-87734004,OCESN,Arvant - Clermont-Ferrand,2
OCESN-87615245-87611004,OCESN,Tessonnières - Toulouse-Matabiau,2
OCESN-87645002-87615245,OCESN,Aurillac - Tessonnières,2
OCESN-87734004-87615245,OCESN,Clermont-Ferrand - Tessonnières,2
OCESN-87671008-87611004,OCESN,Tarbes - Toulouse-Matabiau,2
OCESN-87734004-87641001,OCESN,Clermont-Ferrand - Montluçon-Ville,2
OCE384859,OCESN,Clermont Fd / Durtol / Volvic (ligne 14),2
OCE388859,OCESN,Clermont Fd / Thiers (ligne 6),2
OCE384849,OCESN,Clermont Fd / Vic / Issoire / Brioude (ligne 1),2
OCE384862,OCESN,Clermont Fd / Nimes (ligne 4),2
OCE645562,OCESN,Nîmes Clermont Multi Activité,2
OCE384856,OCESN,Clermont Fd pass nord / sud,2
OCE649569,OCESN,Cermont Ferrand / Dijon Multi-Activités,2
OCE156702,OCESN,Lyon - Clermont-FD,2
OCE645563,OCESN,Clermont / Roanne / Lyon,2
OCE8622,OCESN,IV MARSEILLE / MONTPELLIER / NARBONNE / CERBERE Multi activités,2
OCE645673,OCESN,IV  MARSEILLE / NIMES / MONTPELLIER / NARBONNE,2
OCE645674,OCESN,Marseille / Nîmes,2
OCE651,OCESN,Nîmes-Mende-St Chély d'Apcher,2
OCE124628,OCESN,Directs  NA AL MDE,2
OCE644,OCESN,Nîmes-Le Grau du Roi,2
OCESN-87775866-87775007,OCESN,Le Grau-du-Roi - Nîmes,2
OCE643,OCESN,Carcassonne-Quillan,2
OCESN-87783605-87775007,OCESN,Mende - Nîmes,2
OCE652,OCESN,Béziers-Neussargues,2
OCE144653,OCESN,Montpellier St Chély,2
OCESN-87751008-87753004,OCESN,Marseille-St-Charles - Miramas,2
OCESN-87765008-87318964,OCESN,Avignon-Centre - Avignon-TGV,2
OCESN-87781005-87784009,OCESN,Béziers - Perpignan,2
OCESN-87781005-87785006,OCESN,Béziers - Cerbère,2
OCESN-87751750-87751008,OCESN,Aubagne - Marseille-St-Charles,2
OCE312847,OCESN,AVIGNON TOULON,2
OCE204,OCESN,Macon - Bourg-en-Bresse - Ambérieu,2
OCE64,OCESN,Ambérieu - Chambéry,2
OCE160696,OCESN,SAG-Rives - Grenoble Gières - Chy,2
OCE48,OCESN,ACY_CR,2
OCE63,OCESN,Annecy - St Gervais,2
OCE61,OCESN,Annemasse - Annecy,2
OCE70,OCESN,Chambéry - St Marcellin,2
OCE160695,OCESN,Lyon - SAG - Grenoble Gières,2
OCE645617,OCESN,Grenoble - Gap - Briancon Multi Activités,2
OCESN-87763003-87747006,OCESN,Gap - Grenoble,2
OCE645618,OCESN,Grenoble - Gap - Briancon,2
OCE160689,OCESN,Macon - Valence - (Pierrelatte),2
OCESN-87723197-87761007,OCESN,Lyon-Part-Dieu - Valence-Ville,2
OCE160687,OCESN,(Macon) - Lyon - Avignon Multi Activités,2
OCE156707,OCESN,Lyon - St-Etienne - Firminy,2
OCE2222222,OCESN,Firminy - St-Etienne - Lyon,2
OCE55,OCESN,St-Claude - Oyonnax - Bourg - LPR,2
OCE56,OCESN,Lyon - Bourg-en-Bresse (via Villars),2
OCESN-87743005-87743633,OCESN,Bourg-en-Bresse - St-Claude,2
OCE201,OCESN,Lyon - Roanne,2
OCE199,OCESN,St-Etienne - Lyon - Ambérieu,2
OCE202,OCESN,St-Etienne - Roanne,2
OCE12627,OCESN,Villefranche - Lyon - Vienne,2
OCE203,OCESN,St-Etienne - Montbrison,2
OCE156708,OCESN,Lyon - Le Puy,2
OCE726006,OCESN,Paris Lyon - Laroche (omnibus),2
OCESN-87696807-87683268,OCESN,Clamecy - Laroche-Migennes,2
OCESN-87683573-87686667,OCESN,Auxerre-St-Gervais - Paris-Bercy,2
OCESN-87683789-87686667,OCESN,Avallon - Paris-Bercy,2
OCESN-87683573-87683268,OCESN,Auxerre-St-Gervais - Laroche-Migennes,2
OCESN-87683789-87686006,OCESN,Avallon - Paris-Gare-de-Lyon,2
OCE873849,OCESN,Auxerre - Dijon,2
OCE873850,OCESN,Laroche - Dijon,2
OCE725921,OCESN,Dijon - Chalon - Mâcon,2
OCESN-87683789-87683268,OCESN,Avallon - Laroche-Migennes,2
OCESN-87696617-87683268,OCESN,Corbigny - Laroche-Migennes,2
OCE725926,OCESN,ETANG - Dijon,2
OCE717917,OCESN,Chalon - Montchanin - Paray,2
OCE725927,OCESN,Montchanin - Nevers,2
OCE725929,OCESN,Decize - Nevers - Moulins,2
OCESN-87696005-87726802,OCESN,Nevers - Roanne,2
OCE316845,OCESN,Belfort - Dijon,2
OCE335,OCESN,Besançon viotte - Besançon TGV,2
OCESN-87715326-87715441,OCESN,Champagnole - Morez,2
OCESN-87715102-87715441,OCESN,Andelot - Morez,2
OCE645569,OCESN,Belfort - Lyon,2
OCE645568,OCESN,Belfort - Lyon Multi-activités,2
OCESN-87718239-87722025,OCESN,Lons-le-Saunier - Lyon-Perrache,2
OCESN-87184002-87718239,OCESN,Belfort-Ville - Lons-le-Saunier,2
OCEZW-87576025-87576215,OCESN,Romorantin-Blanc-Argent - Valençay,2
OCEZW-87576025-87543165,OCESN,Romorantin-Blanc-Argent - Salbris,2
OCEZW-87543165-87576215,OCESN,Salbris - Valençay,2
